id	image_id	caption	height	width	file_name	coco_url
623642	370890	A skier makes a jump on a very steep hill.	425	640	COCO_val2014_000000370890.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000370890.jpg
624125	200284	A surfer lying on his surfboard as a wave approaches from behind.	450	640	COCO_val2014_000000200284.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000200284.jpg
624224	2239	a little girl holding onto a tennis racket with both hands	424	640	COCO_val2014_000000002239.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000002239.jpg
624450	410456	a surfing instructor teaches students with surfboards on a beach in front of large hotel buildings.	480	640	COCO_val2014_000000410456.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000410456.jpg
624476	173204	Two skiers race while a crowd looks on.	479	640	COCO_val2014_000000173204.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000173204.jpg
624699	401429	A man standing over a surfboard in the ocean.	480	640	COCO_val2014_000000401429.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000401429.jpg
624745	228300	A group of young men sitting next to each other on a wall.	374	640	COCO_val2014_000000228300.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000228300.jpg
624908	427135	A man kicking a soccer ball on a field.	433	640	COCO_val2014_000000427135.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000427135.jpg
625399	192291	A bathroom with walk-in shower, deep tub and sink overlooks other townhouses	640	480	COCO_val2014_000000192291.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000192291.jpg
625492	364557	After a long day surfing, this couple walks down the shoreline.	427	640	COCO_val2014_000000364557.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000364557.jpg
625728	81738	Someone about to cut and birthday cake with blue and yellow frosting.	480	640	COCO_val2014_000000081738.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000081738.jpg
625739	125983	A woman dancing in front of a large mirror.	640	458	COCO_val2014_000000125983.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000125983.jpg
625764	301956	A large clock sitting over a lobby in a building.	640	480	COCO_val2014_000000301956.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000301956.jpg
626321	400161	A bunch of remotes that are in cloth holders.	480	640	COCO_val2014_000000400161.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000400161.jpg
626387	249356	A bathroom with a toilet, shower stall and a mirror.	640	480	COCO_val2014_000000249356.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000249356.jpg
626711	248341	Which of the four desserts would you choose?	480	640	COCO_val2014_000000248341.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000248341.jpg
626889	300303	A locomotive crossing on a street with the arm down to stop traffic as the train is passing through.	427	640	COCO_val2014_000000300303.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000300303.jpg
627111	473110	A train engine carrying a cart down a track.	427	640	COCO_val2014_000000473110.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000473110.jpg
627292	256156	A white toilet sitting in a bathroom next to a tile wall.	640	480	COCO_val2014_000000256156.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000256156.jpg
627307	76416	A double decker bus driving past very tall buildings.	480	640	COCO_val2014_000000076416.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000076416.jpg
627327	123704	A glass filled with different flavored candy canes.	333	500	COCO_val2014_000000123704.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000123704.jpg
627471	331329	Munching in the grass is a daily habit.	375	500	COCO_val2014_000000331329.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000331329.jpg
627474	130419	A woman standing next to two bags of luggage.	481	640	COCO_val2014_000000130419.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000130419.jpg
627812	268044	Giraffes have a very long tongue to go with their long neck.	480	640	COCO_val2014_000000268044.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000268044.jpg
627882	465549	Two young people standing in a living room holding game controllers.	428	640	COCO_val2014_000000465549.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000465549.jpg
628273	244167	A brown cow in a field of grass near two red barns.	480	640	COCO_val2014_000000244167.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000244167.jpg
628423	273586	Three surfers take their positions to ride an ocean wave.	428	640	COCO_val2014_000000273586.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000273586.jpg
628638	314108	Old photograph showing group of men with horse drawn cart outside of business.	450	640	COCO_val2014_000000314108.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000314108.jpg
629384	29056	A sign for a state fair is under a street sign.	480	640	COCO_val2014_000000029056.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000029056.jpg
629537	345456	Passengers departing a train at a busy train station	344	640	COCO_val2014_000000345456.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000345456.jpg
629548	279165	A couple of zebras eating grass from a small grass area.	426	640	COCO_val2014_000000279165.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000279165.jpg
629766	173514	A snow boarder is standing on a snow covered mountain.	480	640	COCO_val2014_000000173514.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000173514.jpg
629872	288378	A picturesque scene complete with a picnic table, mountain, and body of water	426	640	COCO_val2014_000000288378.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000288378.jpg
630080	566324	The computer desk in the bedroom is beside a television.	480	640	COCO_val2014_000000566324.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000566324.jpg
630363	270738	a tennis player swings his racket at a tennis ball on a tennis court	601	640	COCO_val2014_000000270738.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000270738.jpg
630459	424464	The sculpture is of five people in clown costumes riding one long bike.	480	640	COCO_val2014_000000424464.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000424464.jpg
630627	565929	A tower with clocks on the walls at the top is standing in the garden.	640	426	COCO_val2014_000000565929.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000565929.jpg
630679	105689	a closeup of a slice of pizza covered with various ingredients	612	612	COCO_val2014_000000105689.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000105689.jpg
630804	140231	a work desk with display with graphs, notebooks, and keyboard	480	640	COCO_val2014_000000140231.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000140231.jpg
630962	284043	This quaint backyard has a shed and a bench	500	486	COCO_val2014_000000284043.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000284043.jpg
630991	66508	A city street with a storm drain, fire hydrant, and manhole cover.	376	500	COCO_val2014_000000066508.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000066508.jpg
631017	116173	The boy is on his surfboard in the water riding it.	427	640	COCO_val2014_000000116173.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000116173.jpg
631170	160447	a couple of giraffes walk next to a stone wall	426	640	COCO_val2014_000000160447.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000160447.jpg
631498	387551	a row of boats are lined up in the water	480	640	COCO_val2014_000000387551.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000387551.jpg
631667	487050	The statues were of famous old baseball players.	640	480	COCO_val2014_000000487050.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000487050.jpg
631873	544825	Five people are riding in a red boat on the water.	424	640	COCO_val2014_000000544825.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000544825.jpg
632204	334178	The pipe smoker enjoys his nightly  smoky ritual.	480	640	COCO_val2014_000000334178.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000334178.jpg
632420	453755	A table topped with piles of dishes under a window.	374	500	COCO_val2014_000000453755.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000453755.jpg
632571	123511	A close up of an orange in a red serving bowl.	339	500	COCO_val2014_000000123511.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000123511.jpg
632611	487943	a man doing a big jump with his skateboard	476	640	COCO_val2014_000000487943.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000487943.jpg
632627	572571	a pitcher throwing a ball towards a batter during a Dodgers game	375	500	COCO_val2014_000000572571.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000572571.jpg
632810	264191	Some rocks are collected in a corner in this room	640	427	COCO_val2014_000000264191.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000264191.jpg
632845	420775	a man wearing a backpack and green jacket	428	640	COCO_val2014_000000420775.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000420775.jpg
632946	362778	These scantily clad people are enjoying a party	640	480	COCO_val2014_000000362778.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000362778.jpg
632959	233266	A man in a wetsuit rides a wave in the ocean	480	640	COCO_val2014_000000233266.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000233266.jpg
633062	432273	A traffic light and cars on a street.	325	500	COCO_val2014_000000432273.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000432273.jpg
633081	255479	Two men in wet suits carry wake boards across a sandy beach.	427	640	COCO_val2014_000000255479.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000255479.jpg
633241	297620	A large open room with a long white staircase.	612	612	COCO_val2014_000000297620.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000297620.jpg
633471	443723	A black and silver computer mouse with a black background.	480	640	COCO_val2014_000000443723.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000443723.jpg
633995	464366	The action at a professional baseball game played on a field of grass.	426	640	COCO_val2014_000000464366.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000464366.jpg
634026	388945	Close up view of baked pizza served on table.	427	640	COCO_val2014_000000388945.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000388945.jpg
634215	95113	A skier stands posing on a flat area in front of the lodge.	640	480	COCO_val2014_000000095113.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000095113.jpg
634414	365194	A man is swatting at an object with a bat.	427	640	COCO_val2014_000000365194.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000365194.jpg
634773	318911	Several sheep are grazing on grass outside in a fenced in area.	503	640	COCO_val2014_000000318911.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000318911.jpg
634973	397121	A green heron perches on a stump in a swamp.	512	640	COCO_val2014_000000397121.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000397121.jpg
635154	192714	A street light at an intersection in a small town.	480	640	COCO_val2014_000000192714.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000192714.jpg
635383	103499	A person with a parasol is walking on a crosswalk.	425	640	COCO_val2014_000000103499.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000103499.jpg
635426	259037	A man dressed in baseball clothing and holding a baseball glove.	640	480	COCO_val2014_000000259037.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000259037.jpg
635450	183949	A panda is eating bamboo on the ground.	426	640	COCO_val2014_000000183949.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000183949.jpg
635553	191919	A group of cows are grazing on the grass.	480	640	COCO_val2014_000000191919.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000191919.jpg
635556	400719	A group of people in a city park many are flying kites.	427	640	COCO_val2014_000000400719.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000400719.jpg
635693	49068	A woman in riding gear riding a horse in a dirt arena.	610	640	COCO_val2014_000000049068.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000049068.jpg
635916	22271	People are standing in front of a building across the street from the western sign	480	640	COCO_val2014_000000022271.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000022271.jpg
635973	80596	An empty handbag lying flat on a table.	360	640	COCO_val2014_000000080596.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000080596.jpg
636218	477700	the small plane is hanging in a building	419	640	COCO_val2014_000000477700.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000477700.jpg
636284	494580	the plate has a piece of fish on the side of it	480	640	COCO_val2014_000000494580.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000494580.jpg
636285	36494	the people are all in a restaurant some are sitting	434	640	COCO_val2014_000000036494.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000036494.jpg
636489	81561	A large point tower towering over a traffic light.	640	427	COCO_val2014_000000081561.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000081561.jpg
636581	356937	A cross country skier traveling past many evergreen trees.	427	640	COCO_val2014_000000356937.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000356937.jpg
636726	385856	A black and brown dog laying on the ground.	471	640	COCO_val2014_000000385856.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000385856.jpg
636966	546342	Altered black and white photograph of a boy swinging a racquet	640	640	COCO_val2014_000000546342.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000546342.jpg
636974	494473	A street intersection with a stop and street signs.	640	480	COCO_val2014_000000494473.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000494473.jpg
637156	35594	An elephant mother with a baby elephant beneath her reaches for branches with her trunk.	480	640	COCO_val2014_000000035594.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000035594.jpg
637367	170519	A zebra is standing away from two adult giraffe.	428	640	COCO_val2014_000000170519.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000170519.jpg
637500	527054	Woman wearing polka dot stockings and pink dress posing with an umbrella.	480	640	COCO_val2014_000000527054.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000527054.jpg
637661	573179	A black and white photo of a boy and a horse.	640	529	COCO_val2014_000000573179.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000573179.jpg
637709	776	Three teddy bears, each a different color, snuggling together.	640	428	COCO_val2014_000000000776.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000000776.jpg
637936	346759	A red and white plane is sitting on the runway.	480	640	COCO_val2014_000000346759.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000346759.jpg
637951	555387	the carrots are laying next to a plate	427	640	COCO_val2014_000000555387.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000555387.jpg
638083	87244	the fire hydrant has on the side of the road	500	375	COCO_val2014_000000087244.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000087244.jpg
638132	463303	the fire hydrant is behind a rock  and flowers	500	333	COCO_val2014_000000463303.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000463303.jpg
638259	250608	the bus is stopped at the bus stop	421	640	COCO_val2014_000000250608.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000250608.jpg
638298	379158	the room has a glass shower as well as a red cross kit	640	630	COCO_val2014_000000379158.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000379158.jpg
638340	335851	As the horses graze, their friend the dog looks on.	512	640	COCO_val2014_000000335851.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000335851.jpg
638443	70619	A train parked in front of a train station.	427	640	COCO_val2014_000000070619.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000070619.jpg
638652	537513	A bed sitting in a bedroom next to a lamp.	425	640	COCO_val2014_000000537513.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000537513.jpg
639049	481886	A pizza covered in leafy greens on a table.	640	480	COCO_val2014_000000481886.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000481886.jpg
639057	430125	A man eating a slice of pizza next to food stands.	360	640	COCO_val2014_000000430125.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000430125.jpg
639268	250246	A white toilet filled with bags of garbage.	640	480	COCO_val2014_000000250246.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000250246.jpg
639272	287959	a sandwich that has something green and red in it	480	640	COCO_val2014_000000287959.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000287959.jpg
639440	222146	The two cats are looking for something good to eat.	480	640	COCO_val2014_000000222146.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000222146.jpg
639512	30255	A boat traveling on water under a large bridge.	640	426	COCO_val2014_000000030255.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000030255.jpg
639532	308793	Two skiers heading up the side of a mountain	480	640	COCO_val2014_000000308793.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000308793.jpg
639790	149780	A woman playing  with a toilet seat and putting a normal chair over it.	640	427	COCO_val2014_000000149780.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000149780.jpg
639820	197462	A fire hydrant that has some writing on it.	612	612	COCO_val2014_000000197462.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000197462.jpg
640003	558528	Men are taking pictures of a skater grinding on a car	427	640	COCO_val2014_000000558528.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000558528.jpg
640203	96711	A woman is sitting outdoors eating some food.	427	640	COCO_val2014_000000096711.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000096711.jpg
640300	362779	The refrigerator and the stove are both made of stainless steel.	426	640	COCO_val2014_000000362779.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000362779.jpg
640326	425848	A prepared dinner on a plate sits on a table.	480	640	COCO_val2014_000000425848.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000425848.jpg
640589	268059	The woman stands cooking at a pot over a fire.	425	640	COCO_val2014_000000268059.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000268059.jpg
640686	190760	A person offering a donut to a cat.	640	427	COCO_val2014_000000190760.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000190760.jpg
640708	245497	A man flying through the air on a skateboard.	332	500	COCO_val2014_000000245497.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000245497.jpg
640747	421370	A man on a motorcycle going down the street.	427	640	COCO_val2014_000000421370.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000421370.jpg
640911	225913	A couple of people standing at a counter with some food.	480	640	COCO_val2014_000000225913.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000225913.jpg
641277	278867	A man is throwing a baseball near some water	395	450	COCO_val2014_000000278867.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000278867.jpg
641309	278570	A picture of four red Asian fire hydrants lined up.	427	640	COCO_val2014_000000278570.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000278570.jpg
641488	54605	a shake is sitting next to a cake	612	612	COCO_val2014_000000054605.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000054605.jpg
641646	135579	A white plate topped with mean, veggies and mashed potatoes.	480	640	COCO_val2014_000000135579.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000135579.jpg
641823	301486	Assorted food items displayed on trays with condiments on table.	640	427	COCO_val2014_000000301486.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000301486.jpg
641905	74331	This is a case full of yellow bananas.	640	427	COCO_val2014_000000074331.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000074331.jpg
642378	118542	A sad, young girl sits on her bed, moping.	480	640	COCO_val2014_000000118542.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000118542.jpg
642513	2212	Two dogs curled up asleep on a couch.	426	640	COCO_val2014_000000002212.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000002212.jpg
642797	204802	Someone is standing in front of the tv playing the game	427	640	COCO_val2014_000000204802.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000204802.jpg
642898	573105	A view of a red sports car with luggage on the back of it.	480	640	COCO_val2014_000000573105.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000573105.jpg
643096	491867	A young bald man dressed sharply smiles happily	640	480	COCO_val2014_000000491867.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000491867.jpg
643271	391225	A man riding a wave on top of a surfboard.	427	640	COCO_val2014_000000391225.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000391225.jpg
644042	114327	a stop sign sits on the corner of a street	480	360	COCO_val2014_000000114327.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000114327.jpg
644096	72514	A couple of cows tied to a fence in a city area.	425	640	COCO_val2014_000000072514.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000072514.jpg
644400	46898	A bear is sitting in the grass in front of a rusty chain-link fence	426	640	COCO_val2014_000000046898.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000046898.jpg
644619	479195	A fire hydrant on the side of the road, it looks old.	427	640	COCO_val2014_000000479195.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000479195.jpg
644990	344013	This player swings his racket during a match	427	640	COCO_val2014_000000344013.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000344013.jpg
645060	132042	a man is sitting down playing video games	500	375	COCO_val2014_000000132042.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000132042.jpg
645375	502982	A tennis player with a racket at the court	479	640	COCO_val2014_000000502982.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000502982.jpg
645502	419008	a cat is standing next to a picture of a fish	500	375	COCO_val2014_000000419008.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000419008.jpg
646185	448786	a train that is on a train track	612	612	COCO_val2014_000000448786.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000448786.jpg
646323	391067	a piece of bread with some other food on it	427	640	COCO_val2014_000000391067.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000391067.jpg
646862	78959	A strange plant hanging off a banana tree.	640	384	COCO_val2014_000000078959.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000078959.jpg
646894	160057	A while plate holds a large sandwich and pickle.	480	640	COCO_val2014_000000160057.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000160057.jpg
647039	67310	A male skater jumps in the air at a skate park.	640	486	COCO_val2014_000000067310.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000067310.jpg
647366	444543	two white and black birds a nest and some trees	424	640	COCO_val2014_000000444543.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000444543.jpg
647596	231617	A red and yellow bus sits on the back of a flatbed truck, driving down the highway.	480	640	COCO_val2014_000000231617.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000231617.jpg
647700	457572	A girl lays on a bed next to her glasses looking in the mirror	640	480	COCO_val2014_000000457572.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000457572.jpg
647706	578788	A young man riding a skateboard on a hand rail	333	500	COCO_val2014_000000578788.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000578788.jpg
648167	239857	A woman is about to throw a frisbee in the dirt.	333	500	COCO_val2014_000000239857.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000239857.jpg
648249	111031	A man and woman are playing a video game together.	640	598	COCO_val2014_000000111031.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000111031.jpg
648401	286450	A large black train on a train track.	480	640	COCO_val2014_000000286450.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000286450.jpg
648900	253506	A white tow truck with another car behind it.	612	612	COCO_val2014_000000253506.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000253506.jpg
648902	139953	An arrangement of donuts and other food sits on a table.	612	612	COCO_val2014_000000139953.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000139953.jpg
649006	113058	A young man laying on a sofa using a laptop.	480	640	COCO_val2014_000000113058.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000113058.jpg
649299	380487	A little girl is sitting on her bed that has a flower bed spread.	360	480	COCO_val2014_000000380487.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000380487.jpg
649447	460251	A tv remote control sits on a table.	640	639	COCO_val2014_000000460251.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000460251.jpg
649526	107964	A man doing a trick on a skate board.	425	640	COCO_val2014_000000107964.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000107964.jpg
649656	268541	a man in a suit drinking a cup of coffee	430	430	COCO_val2014_000000268541.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000268541.jpg
649665	538891	A female tennis player is on the court playing.	640	427	COCO_val2014_000000538891.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000538891.jpg
649838	213091	A kitchen with white cabinets and a grey counter top.	480	640	COCO_val2014_000000213091.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000213091.jpg
649847	256031	A surfer is depicted riding a wave on a surf board.	432	640	COCO_val2014_000000256031.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000256031.jpg
650140	496548	The skier is wearing a blue snowsuit and the person behind her is wearing red.	480	640	COCO_val2014_000000496548.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000496548.jpg
650560	565034	A computer on a desk with multiple speakers	480	640	COCO_val2014_000000565034.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000565034.jpg
650664	578203	There is a bowl of fresh fruit on the table.	457	640	COCO_val2014_000000578203.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000578203.jpg
650910	49740	A child baseball player tries to hit the ball	508	640	COCO_val2014_000000049740.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000049740.jpg
651322	353509	a person that is on a horse in a field	400	640	COCO_val2014_000000353509.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000353509.jpg
651471	60364	A small bathroom with a shower curtain and toilet	640	480	COCO_val2014_000000060364.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000060364.jpg
651499	174425	A small slice of pizza remains on the plate	480	640	COCO_val2014_000000174425.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000174425.jpg
651512	492196	A boat tugs a barge behind it through the water.	360	640	COCO_val2014_000000492196.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000492196.jpg
652213	28273	The little black kitten is sitting inside a black bag.	480	640	COCO_val2014_000000028273.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000028273.jpg
652241	288465	Sheep in the process of getting sheered of their wool	359	640	COCO_val2014_000000288465.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000288465.jpg
652290	237558	This aerial shot shows a person crossing the street with an umbrella over their head.	640	521	COCO_val2014_000000237558.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000237558.jpg
652425	403975	A baby is sitting on the floor with a small cake in front of him.	427	640	COCO_val2014_000000403975.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000403975.jpg
652588	553129	The organized kitchen of a busy family in a suburban home	427	640	COCO_val2014_000000553129.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000553129.jpg
652841	502	A furry, black bear standing in a rocky, weedy, area in the wild.	427	640	COCO_val2014_000000000502.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000000502.jpg
652866	168662	A woman is looking over a ledge where a small bird is perched.	480	640	COCO_val2014_000000168662.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000168662.jpg
652979	306159	point of view shot of man using a small urinal in bathroom	640	480	COCO_val2014_000000306159.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000306159.jpg
653440	133693	Traffic and street signs sit on the pole	409	640	COCO_val2014_000000133693.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000133693.jpg
653871	516865	Several skiers on the slop in mid jump.	285	500	COCO_val2014_000000516865.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000516865.jpg
653877	38572	A man is performing in a tank with dolphins	480	640	COCO_val2014_000000038572.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000038572.jpg
653907	367680	Cars, truck and carriages are traveling on the road	338	450	COCO_val2014_000000367680.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000367680.jpg
653974	579362	A man sits on a bench on a blue bench.	640	454	COCO_val2014_000000579362.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000579362.jpg
653978	244754	a living room with some fancy curtains behind a couch	332	500	COCO_val2014_000000244754.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000244754.jpg
654203	11197	A man prepares to cross the street at a crosswalk	427	640	COCO_val2014_000000011197.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000011197.jpg
